pagamento_id,cliente_id,produto_id,data_pagamento,valor_pago,valor_juros,atraso_dias
1745,168,724,2025-05-11,765.0,107.75,0
1746,51,587,2024-01-25,1707.15,19.07,5
1747,379,890,2024-01-30,1896.2,54.11,0
1748,5,202,2024-10-13,1742.96,51.15,10
1749,77,445,2023-10-26,227.43,296.7,0
1750,160,919,2024-02-18,1335.58,16.43,0
1751,208,933,2024-02-02,328.17,58.45,0
1752,257,297,2023-11-14,110.76,292.51,0
1753,205,308,2025-05-13,198.39,192.19,0
1754,255,723,2024-02-03,1840.68,140.69,0
1755,438,493,2023-09-21,1826.08,32.84,0
1756,11,338,2025-02-26,529.07,204.2,0
1757,437,945,2024-07-21,1139.42,49.96,0
1758,8,923,2024-02-27,1914.55,204.64,0
1759,409,646,2024-05-06,1043.74,293.96,0
1760,424,842,2024-12-21,847.8,164.27,0
1761,32,66,2024-02-21,1018.17,72.08,10
1762,472,792,2023-10-17,1601.41,191.33,0
1763,28,422,2024-05-15,1006.83,158.75,0
1764,206,540,2024-01-09,1588.23,164.61,0
1765,493,924,2025-03-29,920.23,148.65,0
1766,387,629,2025-06-25,578.81,205.38,0
1767,228,493,2023-12-19,720.3,175.86,10
1768,128,882,2024-06-15,247.86,296.23,0
1769,255,999,2025-02-26,1045.02,249.5,0
1770,475,962,2025-03-15,381.41,86.76,0
1771,212,317,2024-05-09,1641.94,220.47,0
1772,239,942,2025-01-05,899.12,72.15,0
1773,207,837,2023-11-07,1553.5,236.88,0
1774,318,626,2024-11-12,1913.47,52.79,0
1775,283,75,2024-02-04,1714.01,147.33,0
1776,245,714,2024-05-22,1907.78,239.28,0
1777,45,939,2024-07-26,1179.08,91.23,0
1778,105,59,2023-10-03,414.12,252.76,0
1779,348,386,2023-11-10,1877.25,196.8,0
1780,281,15,2024-06-22,1750.16,125.28,10
1781,234,231,2025-07-27,1742.38,132.79,0
1782,189,617,2025-07-15,1417.22,278.54,0
1783,44,677,2024-10-04,1287.34,73.16,0
1784,494,199,2025-03-21,127.98,211.08,0
1785,225,916,2023-08-21,1521.3,215.12,0
1786,430,354,2025-05-24,273.92,277.51,0
1787,142,35,2024-12-24,593.53,216.82,0
1788,136,162,2024-03-25,1147.83,179.5,0
1789,176,757,2024-10-03,958.29,271.73,0
1790,142,982,2024-03-11,129.97,250.45,0
1791,449,799,2024-09-04,1665.57,217.87,0
1792,80,895,2025-04-05,1769.72,19.45,0
1793,82,471,2024-03-02,1395.56,118.32,0
1794,135,531,2024-04-10,1128.03,193.25,0
1795,207,964,2024-10-30,1925.4,161.45,10
1796,344,792,2024-10-04,327.92,102.6,0
1797,177,852,2023-08-19,1502.03,51.88,0
1798,383,423,2024-09-13,343.89,170.37,0
1799,243,348,2024-08-12,825.51,92.92,0
1800,55,694,2024-09-02,1212.42,77.57,0
1801,141,935,2025-06-19,1500.47,125.7,0
1802,457,913,2023-12-12,107.06,237.79,0
1803,440,147,2025-05-21,595.14,151.48,0
1804,56,374,2024-05-08,1122.58,72.78,0
1805,15,688,2024-02-29,1112.46,43.9,0
1806,185,675,2024-10-26,1311.49,154.71,0
1807,314,416,2024-06-15,677.32,240.37,0
1808,419,687,2024-05-26,1127.01,199.32,5
1809,88,494,2025-03-01,460.59,77.32,0
1810,97,559,2025-01-07,455.06,136.64,0
1811,144,256,2024-07-13,1195.47,258.02,0
1812,8,960,2024-07-23,1402.4,61.52,0
1813,477,686,2023-08-23,328.76,164.3,0
1814,215,103,2023-09-25,333.3,113.31,5
1815,173,121,2023-08-29,1174.08,46.01,0
1816,223,419,2024-02-26,613.18,24.47,0
1817,40,350,2025-05-01,845.56,171.2,5
1818,497,657,2024-03-15,861.42,16.02,0
1819,182,42,2024-06-20,439.25,40.0,0
1820,270,367,2025-05-04,102.5,110.79,0
1821,187,29,2023-09-12,1720.99,22.62,0
1822,245,966,2024-12-24,1458.5,126.13,0
1823,478,892,2024-03-14,1412.02,47.81,0
1824,309,785,2024-06-03,1138.36,111.46,0
1825,231,977,2024-11-12,1431.84,239.44,0
1826,383,14,2024-03-09,1877.81,191.65,0
1827,155,920,2025-02-11,1364.78,139.17,5
1828,175,953,2025-03-24,603.67,36.63,0
1829,336,818,2024-03-27,1184.06,189.55,10
1830,115,825,2024-06-30,940.42,57.48,10
1831,390,485,2025-07-23,1157.2,32.21,0
1832,311,189,2024-02-07,1083.46,202.56,0
1833,481,872,2025-06-20,1731.67,274.5,0
1834,300,295,2023-12-07,1338.42,143.57,0
1835,18,183,2024-10-04,458.64,21.89,0
1836,272,864,2024-06-04,219.73,265.29,0
1837,12,548,2024-07-10,906.29,29.42,0
1838,404,882,2023-11-04,129.66,261.58,0
1839,301,37,2024-08-04,704.77,123.63,0
1840,192,14,2025-04-09,799.24,115.96,0
1841,232,923,2025-04-21,813.62,167.41,0
1842,443,635,2025-06-10,1960.77,287.55,0
1843,93,595,2024-03-28,677.41,270.63,5
1844,478,159,2025-04-08,603.93,146.4,0
1845,218,494,2025-06-04,345.82,211.79,0
1846,278,329,2024-12-30,1070.92,178.32,0
1847,353,614,2024-08-04,391.98,211.1,0
1848,487,849,2025-04-29,1270.96,250.5,10
1849,303,83,2024-02-12,394.8,20.0,0
1850,29,556,2024-04-29,1195.68,104.47,10
1851,470,580,2024-08-21,1669.91,288.21,0
1852,301,560,2024-02-22,180.8,285.31,0
1853,77,569,2025-06-04,897.52,13.25,5
1854,9,587,2025-04-25,975.99,68.42,0
1855,24,22,2024-03-02,1603.04,298.19,0
1856,15,132,2025-07-28,989.04,152.92,0
1857,164,465,2024-01-29,1178.32,176.13,0
1858,13,456,2024-03-28,1603.29,58.26,0
1859,347,302,2024-09-30,1163.54,269.36,0
1860,172,955,2024-04-29,780.77,77.07,15
1861,357,930,2023-12-30,263.1,65.0,0
1862,327,267,2024-08-15,1486.84,76.16,10
1863,200,799,2024-12-03,1755.16,276.69,0
1864,485,395,2024-10-14,1943.12,213.83,0
1865,489,120,2023-12-29,1860.54,232.89,5
1866,462,246,2024-08-06,1615.09,119.34,0
1867,378,568,2023-10-21,1322.6,273.66,15
1868,76,38,2025-01-29,1584.77,238.93,0
1869,164,245,2023-12-07,920.96,227.67,0
1870,372,21,2025-06-03,1230.07,291.57,10
1871,61,110,2024-06-18,762.53,116.2,15
1872,488,606,2024-05-10,720.75,187.18,0
1873,465,394,2024-02-08,1537.71,273.88,0
1874,424,410,2023-11-22,962.47,239.36,0
1875,245,987,2025-02-06,503.11,173.38,10
1876,477,648,2024-11-01,483.68,32.1,0
1877,382,743,2025-03-04,1732.43,199.29,0
1878,155,8,2024-08-30,1387.74,162.7,0
1879,257,444,2024-10-23,1137.49,63.41,0
1880,244,328,2024-10-06,861.78,265.85,15
1881,162,887,2024-04-28,918.55,109.54,0
1882,68,290,2025-06-30,209.13,122.37,0
1883,344,763,2024-09-01,964.33,205.0,0
1884,277,511,2025-02-01,1611.36,151.75,0
1885,161,912,2024-03-31,837.17,35.89,0
1886,391,361,2024-02-19,828.8,122.36,30
1887,449,909,2024-10-18,129.86,37.4,0
1888,489,599,2025-04-28,969.89,65.32,0
1889,259,716,2024-10-16,148.14,12.08,0
1890,492,219,2024-01-04,1183.66,62.58,5
1891,307,406,2024-01-21,1062.89,105.83,0
1892,335,992,2024-03-03,1696.02,166.08,0
1893,95,753,2025-04-28,1205.38,276.59,0
1894,438,923,2024-01-25,714.51,166.69,0
1895,464,832,2024-07-28,1080.84,214.63,30
1896,458,770,2025-06-30,1429.44,113.73,0
1897,246,621,2024-06-10,278.53,227.97,0
1898,221,768,2023-09-09,1280.04,189.94,0
1899,123,993,2025-04-22,1841.59,143.34,0
1900,187,794,2023-10-15,668.35,66.19,0
1901,262,220,2025-05-08,1290.59,98.03,0
1902,413,595,2024-12-10,1660.53,190.07,0
1903,273,107,2023-11-19,1072.43,133.56,15
1904,373,581,2024-02-13,1464.16,267.92,0
1905,60,609,2025-02-26,690.92,78.1,0
1906,406,724,2025-04-29,681.51,31.19,5
1907,408,286,2024-06-17,1368.41,180.91,0
1908,125,749,2024-06-24,1440.28,266.95,5
1909,337,8,2025-06-12,1880.32,115.77,0
1910,341,806,2024-03-21,527.19,197.84,0
1911,51,189,2023-12-27,989.61,77.11,30
1912,178,81,2024-06-16,575.98,171.96,0
1913,139,108,2025-03-25,252.18,238.17,0
1914,440,321,2023-11-11,866.14,261.44,0
1915,327,579,2024-06-23,810.75,40.48,0
1916,170,686,2024-08-27,613.82,113.35,5
1917,39,346,2024-06-02,664.29,195.5,0
1918,69,863,2024-12-11,784.78,20.07,5
1919,236,328,2025-07-07,1978.79,210.28,0
1920,48,555,2024-05-19,1587.62,163.13,30
1921,381,699,2024-11-08,235.66,93.68,0
1922,57,302,2024-03-29,1757.59,246.25,0
1923,277,200,2024-08-12,1303.28,94.11,0
1924,338,893,2024-01-18,1792.13,297.51,0
1925,99,419,2024-01-12,749.25,246.75,5
1926,404,39,2024-05-25,982.59,215.31,0
1927,15,732,2025-07-09,1802.83,27.79,0
1928,325,307,2024-05-12,617.89,272.25,5
1929,461,4,2024-08-26,1839.45,239.12,5
1930,179,633,2023-12-09,1674.15,76.42,0
1931,332,848,2025-04-05,1963.06,123.75,5
1932,62,77,2024-10-12,716.09,87.9,0
1933,119,468,2024-09-13,547.93,295.48,0
1934,469,179,2025-04-18,728.65,257.72,0
1935,37,645,2023-11-09,1913.83,279.77,15
1936,134,823,2024-12-28,732.84,238.74,0
1937,455,741,2025-02-12,1173.9,142.34,0
1938,26,276,2024-11-06,866.99,69.58,10
1939,490,152,2023-12-25,852.82,70.34,0
1940,496,164,2025-07-20,467.42,53.99,5
1941,8,290,2023-11-15,1120.45,168.53,5
1942,457,378,2024-06-05,1713.87,276.79,30
1943,475,621,2023-09-16,194.02,297.62,0
1944,4,638,2024-07-14,1789.53,93.32,0
1945,21,752,2024-12-17,1364.4,212.22,10
1946,415,310,2024-01-08,1271.8,183.16,0
1947,149,930,2025-05-22,1289.21,151.79,0
1948,488,979,2025-05-18,662.91,203.07,0
1949,25,913,2024-11-09,888.77,117.7,0
1950,487,389,2024-06-24,1618.65,283.9,10
1951,143,857,2023-11-09,682.12,214.58,0
1952,245,658,2024-04-20,993.04,228.72,0
1953,419,764,2024-11-01,137.3,80.3,0
1954,433,183,2024-05-07,1493.76,58.89,0
1955,43,821,2024-05-09,893.63,124.36,0
1956,425,306,2025-07-18,1098.18,232.34,0
1957,293,72,2024-06-18,317.91,282.25,0
1958,185,219,2024-01-21,1984.26,133.93,0
1959,42,719,2025-05-28,674.69,234.51,10
1960,431,173,2024-01-30,1306.48,146.42,0
1961,92,653,2025-05-31,1204.35,95.62,0
1962,317,272,2024-10-18,1591.68,224.39,15
1963,398,726,2024-04-04,658.29,241.48,0
1964,324,468,2025-03-23,1536.26,68.82,10
1965,53,269,2023-11-08,826.75,98.5,0
1966,84,20,2024-12-30,881.21,153.49,0
1967,34,578,2024-05-04,1378.15,64.09,0
1968,76,995,2024-04-28,1590.14,279.36,0
1969,353,815,2023-08-29,1367.05,181.49,5
1970,408,503,2025-05-08,1809.77,45.15,5
1971,404,147,2024-09-15,641.8,63.37,0
1972,197,429,2025-03-20,1811.17,286.76,0
1973,486,165,2023-09-26,348.64,224.07,5
1974,286,890,2024-04-09,1353.11,222.98,0
1975,88,310,2024-07-15,1140.5,31.02,5
1976,235,518,2025-06-06,1039.81,269.64,0
1977,232,14,2023-12-13,690.73,138.68,0
1978,7,132,2025-03-07,1057.09,201.32,0
1979,292,854,2023-10-03,407.37,288.31,0
1980,38,755,2024-12-06,801.71,39.0,0
1981,464,439,2025-01-26,287.49,149.86,0
1982,52,743,2023-12-09,1186.51,24.39,0
1983,143,740,2024-02-26,281.96,154.87,0
1984,430,674,2025-03-02,404.65,83.16,0
1985,407,795,2025-06-18,262.39,274.21,5
1986,396,263,2023-11-12,824.49,125.56,0
1987,221,643,2024-10-18,1699.72,193.82,0
1988,428,943,2023-08-18,1823.1,259.48,0
1989,240,225,2025-01-07,236.59,295.27,0
1990,143,258,2024-02-06,1305.65,156.11,0
1991,349,234,2023-09-02,1400.33,142.17,0
1992,493,336,2025-01-06,1114.16,31.96,0
1993,363,409,2024-02-19,1367.27,13.69,0
1994,382,828,2023-11-07,544.01,186.55,0
1995,49,975,2023-11-11,1030.32,28.98,30
1996,277,24,2025-01-25,842.66,120.31,0
1997,271,271,2024-07-31,270.45,11.05,0
1998,14,95,2025-05-16,1288.56,188.42,0
1999,298,142,2025-04-20,1040.91,133.37,0
2000,492,694,2025-02-01,622.83,46.84,0
2001,464,718,2024-02-12,1000.0,95.95,0
2002,15,902,2023-10-20,1573.07,175.2,0
2003,234,974,2025-06-23,1623.15,200.45,0
2004,63,81,2024-09-20,1334.1,144.08,0
2005,196,274,2024-11-14,988.72,243.15,0
2006,27,276,2024-01-25,1193.92,42.61,0
2007,471,883,2024-09-15,831.53,34.52,0
2008,93,958,2024-01-02,340.46,22.83,0
2009,105,465,2023-10-07,832.68,165.39,0
2010,309,208,2024-05-09,1107.63,214.81,0
2011,52,296,2024-06-05,1237.78,47.85,0
2012,319,39,2024-04-14,1878.02,195.29,0
2013,457,948,2024-09-21,1576.93,148.31,0
2014,181,288,2025-01-26,388.79,296.33,0
2015,57,124,2024-04-16,430.95,218.07,0
2016,120,876,2025-02-14,290.94,200.67,0
2017,308,969,2024-01-19,1502.55,175.43,0
2018,363,283,2024-04-22,1441.63,299.24,0
2019,43,878,2024-02-19,1974.09,294.33,0
2020,135,180,2024-10-07,1091.84,166.05,0
2021,373,97,2024-03-02,1670.19,142.0,0
2022,426,191,2025-01-22,1195.24,144.01,10
2023,260,74,2025-04-16,1760.76,134.22,0
2024,197,447,2025-02-26,1469.94,164.11,0
2025,133,785,2024-03-04,1321.48,89.34,0
2026,459,497,2024-12-27,1173.73,278.77,0
2027,255,561,2024-12-20,1473.64,152.17,0
2028,489,484,2023-08-13,897.34,254.18,0
2029,220,849,2025-04-01,283.5,147.84,0
2030,336,722,2025-05-08,175.97,218.3,5
2031,41,116,2023-10-21,1010.15,107.7,0
2032,478,535,2025-01-03,1238.65,191.19,0
2033,388,98,2025-05-05,249.81,154.53,0
2034,255,328,2024-10-28,645.12,116.46,0
2035,2,909,2024-09-29,711.86,265.65,5
2036,494,407,2024-09-12,1169.31,42.69,0
2037,195,313,2025-05-13,629.12,151.21,0
2038,242,702,2024-04-01,281.73,66.37,0
2039,149,694,2025-07-07,413.23,259.71,0
2040,198,148,2023-10-17,430.5,83.51,0
2041,299,342,2024-01-20,1701.12,193.69,0
2042,245,495,2025-07-14,640.21,58.01,0
2043,338,948,2024-07-02,1457.91,127.42,0
2044,108,23,2024-09-25,1178.89,270.81,0
2045,453,105,2025-05-30,1956.37,58.16,0
2046,393,675,2024-07-20,618.36,202.33,0
2047,212,579,2024-05-29,400.91,69.31,0
2048,156,802,2024-01-02,198.87,130.57,0
2049,26,801,2024-09-10,557.82,166.78,10
2050,82,558,2024-08-15,1399.73,177.42,0
2051,83,593,2025-01-28,261.99,184.73,0
2052,131,941,2024-02-04,564.93,195.64,0
2053,329,659,2023-09-10,1725.09,88.81,5
2054,100,222,2023-12-22,1207.61,126.4,5
2055,256,855,2025-04-10,232.09,20.82,0
2056,479,15,2024-07-02,190.6,232.94,0
2057,49,891,2024-03-02,216.13,252.76,0
2058,401,633,2025-07-25,1889.56,67.78,0
2059,63,78,2025-07-16,1714.76,68.42,0
2060,311,322,2024-05-29,1705.39,22.19,0
2061,407,807,2024-06-08,1856.01,291.41,0
2062,290,241,2024-03-29,1059.99,244.08,0
2063,105,18,2023-08-05,569.95,114.6,0
2064,105,768,2025-06-07,862.56,149.75,0
2065,325,454,2023-11-27,1465.84,94.67,5
2066,15,443,2024-01-22,1764.46,183.2,0
2067,175,928,2024-10-07,926.67,218.02,0
2068,259,277,2023-10-14,1117.22,139.74,0
2069,211,424,2025-07-16,1870.39,263.34,0
2070,412,476,2025-04-26,304.25,159.94,0
2071,259,27,2023-09-18,1738.37,51.83,0
2072,102,514,2025-06-15,402.68,190.46,0
2073,260,865,2023-10-16,1019.34,144.05,0
2074,344,464,2024-02-23,515.0,281.34,5
2075,159,807,2025-06-21,1245.6,123.65,5
2076,45,982,2025-02-09,1161.29,126.83,0
2077,443,824,2025-07-03,822.01,198.72,0
2078,301,363,2024-11-25,1740.28,162.83,0
2079,251,383,2025-03-06,1353.65,118.59,0
2080,331,751,2025-05-16,1470.29,297.03,0
2081,165,525,2024-11-27,386.25,97.63,0
2082,193,382,2025-05-16,1778.01,90.48,0
2083,9,184,2024-08-17,417.38,260.68,5
2084,401,194,2024-01-01,523.29,10.98,0
2085,374,462,2024-09-22,343.3,68.36,0
2086,65,56,2024-04-08,936.68,181.23,10
2087,387,230,2024-01-03,1786.65,57.11,0
2088,495,489,2024-02-21,579.65,295.88,15
2089,282,28,2023-09-29,810.13,144.62,0
2090,181,832,2024-08-24,1707.53,183.24,30
2091,415,583,2024-05-09,1273.85,56.51,0
2092,282,722,2024-09-07,1528.07,93.92,0
2093,279,960,2024-03-18,506.6,188.24,0
2094,30,184,2024-08-20,1461.33,169.37,10
2095,266,425,2025-05-24,532.46,237.47,0
2096,328,375,2025-06-11,1975.9,88.08,0
2097,492,868,2024-11-13,1163.78,199.53,0
2098,217,41,2023-11-06,1421.71,94.38,5
2099,320,484,2024-06-18,324.96,180.16,0
2100,406,260,2024-04-04,576.25,185.46,0
2101,399,441,2024-07-13,365.51,45.33,0
2102,379,926,2025-07-20,841.32,169.1,0
2103,105,856,2023-08-03,639.86,13.46,0
2104,184,84,2024-07-17,1492.55,155.35,0
2105,330,46,2024-02-29,306.55,212.28,0
2106,148,440,2023-11-05,1528.91,31.12,0
2107,105,671,2024-05-24,186.84,282.23,5
2108,47,856,2024-05-19,483.83,143.04,0
2109,87,519,2025-06-05,1604.73,282.14,0
2110,309,986,2025-04-08,1511.28,41.15,0
2111,437,845,2025-01-16,1005.02,285.47,0
2112,129,438,2024-06-17,194.97,41.67,5
2113,258,136,2025-03-15,1258.8,143.83,0
2114,314,183,2024-02-14,872.78,282.02,5
2115,147,709,2023-11-23,701.4,77.49,0
2116,446,172,2023-10-21,1316.78,20.09,0
2117,462,909,2024-10-12,929.57,240.0,0
2118,72,861,2025-01-12,275.6,182.81,15
2119,486,788,2024-10-21,1840.31,159.04,30
2120,140,590,2024-06-08,1579.14,19.96,0
2121,410,928,2024-09-22,207.12,199.44,0
2122,27,956,2023-09-29,1097.62,59.77,0
2123,29,690,2025-01-03,258.42,280.05,0
2124,271,539,2025-07-05,1690.85,208.86,0
2125,174,120,2024-03-23,1264.73,215.04,0
2126,253,281,2023-08-10,427.65,77.45,0
2127,385,308,2024-08-13,139.41,265.42,0
2128,60,708,2025-07-21,160.0,165.94,0
2129,107,277,2024-11-21,1063.99,258.55,5
2130,220,530,2024-03-11,1495.31,88.57,0
2131,441,295,2024-12-07,329.6,229.08,0
2132,259,783,2023-10-25,520.44,176.62,0
2133,371,53,2024-09-04,721.79,24.04,0
2134,146,806,2024-05-18,514.35,127.55,0
2135,52,432,2025-06-13,843.54,63.33,10
2136,60,52,2025-01-23,1163.27,114.16,0
2137,34,728,2024-02-04,1401.38,121.17,0
2138,96,72,2024-01-08,1931.17,147.73,0
2139,477,28,2024-04-28,1868.6,184.08,0
2140,89,469,2024-01-24,1183.24,175.58,15
2141,316,912,2024-06-01,1494.89,21.31,0
2142,410,764,2025-06-10,1906.66,227.7,0
2143,231,886,2025-02-02,258.6,285.26,0
2144,456,912,2024-06-26,110.71,111.12,0
2145,275,547,2025-03-19,156.62,62.13,0
2146,246,401,2025-04-04,1170.36,166.6,10
2147,111,201,2023-08-25,1549.38,214.42,0
2148,234,761,2024-03-18,797.44,206.88,0
2149,278,611,2024-11-20,1135.95,187.51,0
2150,477,820,2024-04-11,1081.1,52.41,10
2151,417,989,2024-10-30,280.06,252.68,0
2152,166,999,2024-10-11,711.02,133.43,0
2153,128,466,2025-05-25,136.93,74.23,0
2154,237,652,2024-06-09,310.34,35.02,0
2155,494,595,2024-03-01,1642.53,130.85,0
2156,291,560,2024-04-28,1675.89,189.21,15
2157,107,790,2024-12-27,1623.7,202.96,0
2158,128,379,2024-03-03,1480.96,289.19,0
2159,195,760,2024-06-26,1607.29,54.41,5
2160,339,895,2025-04-13,1374.87,295.87,0
2161,394,177,2024-01-31,1372.68,199.86,0
2162,475,52,2025-05-12,1367.99,141.73,0
2163,143,79,2024-03-22,1076.68,267.58,10
2164,395,385,2025-04-20,790.36,211.4,0
2165,111,834,2024-08-16,1487.37,111.13,0
2166,90,576,2025-03-23,667.43,266.38,0
2167,251,8,2023-12-08,1131.51,203.32,0
2168,280,214,2024-02-16,923.38,212.66,0
2169,333,25,2025-06-08,625.58,269.95,10
2170,224,450,2024-12-27,1951.91,140.04,0
2171,101,768,2024-01-21,591.63,200.5,0
2172,132,755,2023-09-13,687.66,225.96,0
2173,13,969,2024-01-30,407.02,141.64,0
2174,457,457,2023-12-30,1663.66,34.2,0
2175,441,461,2025-02-07,1214.52,233.72,0
2176,497,198,2025-07-12,1264.77,23.87,0
2177,98,94,2024-06-20,1659.07,218.2,15
2178,120,719,2024-05-18,751.55,274.15,10
2179,293,947,2025-07-13,467.9,110.62,0
2180,304,437,2024-02-08,476.97,39.6,5
2181,199,527,2024-01-11,1491.98,77.53,0
2182,1,690,2023-09-05,1266.82,173.06,5
2183,60,967,2025-07-15,492.04,283.37,0
2184,250,378,2024-09-19,375.62,158.56,5
2185,140,587,2024-10-31,329.31,42.69,0
2186,149,104,2024-06-26,1292.82,192.06,0
2187,395,806,2025-05-05,100.23,222.53,0
2188,44,680,2024-06-18,134.81,124.05,0
2189,371,962,2023-12-29,840.15,219.24,0
2190,186,627,2025-01-05,1413.56,104.2,5
2191,108,39,2024-02-09,1420.57,238.84,0
2192,44,458,2024-06-29,917.22,108.91,0
2193,78,364,2025-07-02,1413.04,84.27,0
2194,226,785,2025-01-31,1090.08,264.96,0
2195,162,135,2024-11-13,1956.17,169.06,5
2196,281,374,2024-10-10,408.67,92.7,0
2197,253,232,2024-07-31,1241.27,281.18,0
2198,132,39,2025-01-27,1033.35,210.35,0
2199,448,964,2024-01-18,469.49,74.0,0
2200,372,803,2023-12-10,1524.98,188.25,0
2201,375,819,2023-12-18,623.47,262.4,0
2202,474,47,2023-08-31,825.25,211.88,0
2203,144,36,2024-11-15,812.18,80.98,0
2204,266,832,2025-04-06,563.99,198.17,0
2205,109,95,2025-01-24,918.34,189.56,0
2206,194,985,2024-10-21,999.36,248.04,0
2207,35,361,2024-10-08,1514.02,61.66,0
2208,467,525,2025-06-21,1553.63,212.89,0
2209,390,146,2024-11-10,401.26,17.94,5
2210,275,917,2024-11-04,1226.27,211.89,0
2211,187,368,2024-12-08,1802.78,288.53,0
2212,437,65,2025-01-14,306.69,60.57,0
2213,500,228,2025-05-14,998.54,100.28,0
2214,243,754,2024-03-08,1525.67,179.03,0
2215,264,520,2023-08-04,1261.83,222.39,0
2216,462,816,2024-10-12,291.11,109.87,0
2217,10,853,2025-04-30,853.55,202.64,5
2218,451,555,2024-04-16,1063.76,270.79,5
2219,166,756,2024-05-21,1992.11,220.7,0
2220,29,181,2025-07-23,439.36,216.2,0
2221,271,501,2024-04-03,1966.61,120.77,0
2222,87,597,2024-03-27,814.68,274.31,0
2223,23,155,2024-05-09,480.61,90.42,10
2224,210,787,2023-08-12,886.81,69.53,0
2225,46,535,2025-05-03,1266.59,115.62,15
2226,467,627,2024-08-08,505.65,198.55,0
2227,28,818,2025-05-25,653.73,259.89,0
2228,26,435,2025-05-21,1723.64,48.3,0
2229,266,811,2025-01-06,1998.12,246.0,0
2230,175,99,2023-08-05,704.53,245.72,0
2231,4,616,2024-05-27,382.83,180.21,0
2232,311,372,2023-09-09,1607.02,230.59,0
2233,322,563,2024-10-27,1240.87,62.75,0
2234,67,362,2025-05-25,290.76,59.18,0
2235,135,112,2024-11-14,1898.87,260.21,0
2236,55,453,2025-07-21,248.29,154.46,0
2237,464,756,2024-01-18,1288.18,81.32,0
2238,31,169,2025-07-02,905.48,209.73,0
2239,74,584,2023-11-03,1157.59,268.64,0
2240,19,139,2023-10-20,505.11,193.37,0
2241,156,848,2024-10-18,1407.41,110.73,0
2242,337,231,2024-06-18,1923.47,150.14,0
2243,156,239,2024-01-15,971.01,228.16,0
2244,147,984,2024-01-24,1093.62,29.58,0
2245,485,253,2025-06-23,555.64,72.98,0
2246,87,981,2024-02-02,1794.55,144.15,0
2247,20,436,2024-02-03,1945.23,185.23,0
2248,269,919,2023-09-02,1593.96,108.36,0
2249,333,561,2024-07-22,1131.27,96.53,0
2250,43,422,2023-10-13,1917.91,22.0,0
2251,395,303,2023-12-23,392.32,19.45,0
2252,432,72,2024-04-23,1009.13,90.82,10
2253,399,263,2024-05-01,1121.45,163.85,0
2254,401,834,2024-04-30,1034.64,171.35,0
2255,438,222,2024-08-26,1624.59,153.27,0
2256,306,77,2024-09-05,1373.77,128.87,0
2257,28,62,2023-08-16,340.65,83.16,0
2258,467,471,2025-06-09,758.26,126.2,0
2259,260,157,2025-05-14,744.25,50.24,0
2260,22,806,2024-09-04,1174.7,43.43,0
2261,470,125,2025-07-04,653.77,96.98,0
2262,375,741,2023-10-26,322.82,298.65,0
2263,101,852,2024-06-09,1342.0,104.68,10
2264,39,161,2025-05-25,1716.97,281.57,0
2265,290,541,2024-07-12,1870.06,123.76,0
2266,353,626,2024-02-18,1947.9,137.31,0
2267,300,591,2024-10-11,1584.12,241.15,15
2268,170,535,2023-11-28,365.43,37.16,0
2269,296,106,2024-01-08,1720.91,62.87,0
2270,353,131,2024-04-29,859.92,292.41,0
2271,396,357,2024-09-22,1486.83,156.72,0
2272,130,989,2025-01-22,1109.41,22.85,0
2273,156,685,2025-01-11,1674.35,23.74,0
2274,74,776,2023-11-21,908.46,273.1,0
2275,342,854,2024-01-04,217.41,263.28,0
2276,465,885,2024-05-02,1157.97,142.94,0
2277,90,797,2024-11-09,425.45,57.33,0
2278,67,2,2024-07-26,1934.48,250.78,0
2279,455,233,2023-12-29,1101.23,104.13,0
2280,236,369,2024-08-15,1151.76,131.53,0
2281,200,251,2024-03-29,1823.8,207.92,0
2282,468,946,2025-02-14,1286.71,112.49,0
2283,332,833,2024-09-11,675.19,192.31,0
2284,227,108,2024-10-12,662.58,266.73,0
2285,465,276,2025-02-17,1053.0,241.24,0
2286,348,180,2024-02-05,1746.56,120.67,10
2287,233,725,2025-04-21,1609.99,93.5,0
2288,266,293,2024-07-03,1929.21,92.8,0
2289,86,584,2024-04-12,236.58,111.09,0
2290,102,795,2025-01-14,609.82,153.12,0
2291,441,175,2025-01-07,252.39,130.81,0
2292,481,123,2025-04-11,1527.05,48.57,0
2293,214,227,2024-08-05,367.58,57.4,0
2294,108,902,2025-07-19,289.78,109.45,0
2295,165,444,2024-09-03,1167.18,173.0,0
2296,461,813,2024-03-31,881.82,181.87,5
2297,91,428,2024-09-16,1458.69,151.0,0
2298,192,83,2024-12-01,1025.33,224.25,0
2299,335,765,2025-03-11,908.14,223.8,0
2300,86,658,2024-07-18,908.45,134.01,0
2301,222,632,2024-11-19,1756.57,46.09,0
2302,363,65,2024-02-21,850.93,163.75,0
2303,424,281,2025-04-09,733.45,120.63,5
2304,101,795,2024-06-05,743.22,50.0,0
2305,226,391,2024-01-05,473.54,294.73,0
2306,364,428,2025-01-21,1735.31,117.23,0
2307,60,618,2024-04-17,378.6,191.48,0
2308,482,925,2024-10-18,1826.36,152.14,0
2309,250,991,2024-09-25,638.59,51.42,0
2310,48,812,2024-02-29,1808.91,26.11,10
2311,117,107,2023-12-08,1602.56,191.47,0
2312,227,548,2024-12-11,1205.78,81.64,5
